company_name,ticker_code,industry,market,market_type,fiscal_period,prefecture,stock_price,market_cap,pbr,per_forward,per_trailing,per_previous,payout_ratio,dividend_yield,eps_trailing,eps_forward,eps_previous,revenue,operating_income,operating_margin,net_income,profit_margin,roe,equity_ratio,total_liabilities,current_liabilities,current_assets,total_debt,cash_and_equivalents,investment_securities,net_cash,net_cash_ratio,week52_high,week52_low,week52_high_ratio,volume_current,volume_avg_10d,volume_avg_90d,volume_surge_ratio,short_percent_float,short_ratio,beta,ma5,ma25,ma75,ma5_deviation,ma25_deviation,ma75_deviation,rsi14,bb_upper,bb_lower,bb_width,bb_pct_b
共同印刷,7914,その他製品,プライム（内国株式）,JP,2025-03-31,東京都,1509.0,41707827200.0,0.64705414,,10.775494,23.51583331074284,0.55259997,0.0,140.04,,49.77857689874472,99977000000.0,2336000000.0,0.02893,3310000000.0,0.04032,0.061869998,0.4984782195168347,63256000000.0,26262000000.0,47780000000.0,13015000000.0,12254000000.0,17501000000.0,-3225300000.0,-0.0773308085442533,1760.0,1225.0,0.8574,42800.0,93960.0,102250.0,0.35,,,0.593,1507.4,1526.88,1588.25,0.0011,-0.0117,-0.0499,46.36,1591.22,1462.54,128.69,0.3611
ＮＩＳＳＨＡ,7915,その他製品,プライム（内国株式）,JP,2025-12-31,京都府,1637.0,77615816704.0,0.87018,11.1474285,77.50947,15.020108073593848,2.3663,0.00915751,21.12,146.85,79.92171117385216,194898000000.0,4400000000.0,0.0688,1001000000.0,0.01386,0.03286,0.461042699504238,132249000000.0,81041000000.0,116221000000.0,73797000000.0,39213000000.0,11075000000.0,-8275500000.0,-0.10662130930812604,1690.0,1117.0,0.9686,211400.0,380770.0,241365.0,0.8711,,,0.681,1604.4,1390.52,1321.65,0.0203,0.1773,0.2386,86.5,1655.83,1125.21,530.62,0.9645
光村印刷,7916,その他製品,スタンダード（内国株式）,JP,2025-03-31,東京都,1892.0,5795699200.0,0.31493565,,10.674791,68.91659536682602,0.282,0.0,177.24,,18.506065095228426,14756503000.0,-158794000.0,-0.02003,70563000.0,0.02498,0.019960001,0.6340731435456191,9944576000.0,5381532000.0,10377351000.0,3552541000.0,4145913000.0,5158886000.0,4043995200.0,0.697757951275318,2005.0,1299.0,0.9436,100.0,1740.0,1555.0,0.0655,,,0.254,1810.8,1917.72,1847.15,0.0448,-0.0134,0.0243,41.46,2061.18,1774.26,286.91,0.4104
ＺＡＣＲＯＳ,7917,化学,プライム（内国株式）,JP,2025-03-31,東京都,1260.0,90228375552.0,0.9494987,3.3226972,11.981742,2.56385034026593,0.3424,0.0,105.16,379.21,347.9999965892803,,,0.05487,,0.04861,0.08519,0.597689798994322,53234000000.0,42566000000.0,86783000000.0,4669000000.0,14986000000.0,2667000000.0,35415900000.0,0.39251399333449455,1548.0,903.75,0.814,101100.0,232840.0,187900.0,0.5407,,,0.65,1256.8,1355.16,1344.24,0.0025,-0.0702,-0.0627,35.33,1491.08,1219.24,271.83,0.1499
ヴィア・ホールディングス,7918,小売業,スタンダード（内国株式）,JP,2025-03-31,東京都,103.0,4699445248.0,3.7929003,,,21.211763837962966,0.0,0.0,-11.12,,5.138658002825833,17373000000.0,199000000.0,0.00424,-19000000.0,-0.02942,-0.42720002,0.18177533385703062,5208000000.0,2127000000.0,1936000000.0,2582000000.0,927000000.0,371000000.0,-3012300000.0,-0.6409905512319738,134.0,103.0,0.7687,59600.0,54080.0,193362.0,0.4081,,,-0.226,104.0,106.72,111.52,-0.0096,-0.0349,-0.0764,33.33,111.1,102.34,8.76,0.0752
野崎印刷紙業,7919,その他製品,スタンダード（内国株式）,JP,2025-03-31,京都府,189.0,3051303680.0,0.6607744,,8.525034,5.795172400214602,0.33830002,0.0,22.17,,31.454187657781628,,,0.0383,,0.025610002,0.07756,0.413090519387453,6043735000.0,4533340000.0,4852639000.0,2397338000.0,1433833000.0,263666000.0,-1006529800.0,-0.32986877268145265,240.0,181.0,0.7875,7000.0,14650.0,17231.0,0.2935,,,0.39,188.6,199.48,203.39,0.0021,-0.0525,-0.0707,15.79,212.9,186.06,26.84,0.1095
ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,7921,その他製品,プライム（内国株式）,JP,2025-05-31,東京都,3195.0,41240072192.0,1.3545011,,9.981567,13.742005256727072,0.32790002,0.032967035,320.09,,231.76000215905052,29678785000.0,4048828000.0,0.03684,4075516000.0,0.13103,0.13819,0.7572823301779016,9331158000.0,7567975000.0,26111519000.0,208890000.0,19145987000.0,3206222000.0,19024716400.0,0.461316272954792,4795.0,3100.0,0.6663,28600.0,23190.0,26620.0,0.9852,,,0.277,3256.0,3436.6,3805.8,-0.0187,-0.0703,-0.1605,21.43,3758.3,3114.9,643.4,0.1245
三光産業,7922,その他製品,スタンダード（内国株式）,JP,2025-03-31,,719.0,5565830144.0,0.62029177,,435.75757,-27.193307677584006,6.0241,0.0,1.65,,-14.635953989814908,9666593000.0,82935000.0,0.03946,86096000.0,0.011039999,0.01285,0.7407992845604443,3070529000.0,2704658000.0,6603462000.0,1033512000.0,2280805000.0,1262473000.0,4416664100.0,0.7935319594258894,914.0,368.0,0.7867,1000.0,9800.0,97179.0,0.0093,,,-0.051,719.6,718.28,725.16,-0.0008,0.001,-0.0085,60.0,720.76,715.8,4.97,0.6449
トーイン,7923,その他製品,スタンダード（内国株式）,JP,2025-03-31,東京都,,5929164800.0,0.53133476,,8.643334,6.91438439563275,0.1284,0.014780405,136.29,,96.93999597869822,14582228000.0,891460000.0,0.060450003,597660000.0,0.044299997,0.06127,0.5338223670134548,9482469000.0,5726720000.0,8733320000.0,3928618000.0,2683844000.0,3159502000.0,1462502400.0,0.24666246416358675,1223.0,629.0,,1700.0,3130.0,9170.0,,,,0.189,,,,,,,,,,,
前澤化成工業,7925,化学,プライム（内国株式）,JP,2025-03-31,東京都,1832.0,27210680320.0,0.628781,,14.183957,19.0031023954336,0.5725,0.0,129.16,,91.8300020348234,24166000000.0,2165000000.0,0.08599,1714000000.0,0.07387,0.044,0.8297829702811567,8389000000.0,6879000000.0,28409000000.0,330000000.0,12905000000.0,9629000000.0,26760300000.0,0.9834483991321243,2547.0,1737.0,0.7193,42300.0,57570.0,44322.0,0.8832,,,0.402,1783.0,1947.72,2150.47,0.0275,-0.0594,-0.1481,26.92,2201.12,1694.32,506.8,0.2717
