company_name,ticker_code,industry,market,market_type,fiscal_period,prefecture,stock_price,market_cap,pbr,per_forward,per_trailing,per_previous,payout_ratio,dividend_yield,eps_trailing,eps_forward,eps_previous,revenue,operating_income,operating_margin,net_income,profit_margin,roe,equity_ratio,total_liabilities,current_liabilities,current_assets,total_debt,cash_and_equivalents,investment_securities,net_cash,net_cash_ratio,week52_high,week52_low,week52_high_ratio,volume_current,volume_avg_10d,volume_avg_90d,volume_surge_ratio,short_percent_float,short_ratio,beta,ma5,ma25,ma75,ma5_deviation,ma25_deviation,ma75_deviation,rsi14,bb_upper,bb_lower,bb_width,bb_pct_b
アサンテ,6073,サービス業,プライム（内国株式）,JP,2025-03-31,東京都,1513.0,14786434048.0,1.5231181,17.49133,30.103462,32.520360376194816,1.2321,0.01981506,50.26,86.5,47.46999840162156,14024081000.0,1226213000.0,-0.01347,687898000.0,0.08601,0.095290005,0.6792714724279183,4601217000.0,2064264000.0,9350561000.0,2356504000.0,7106131000.0,20534000.0,4763717800.0,0.3221681295528002,1728.0,1510.0,0.8756,13100.0,25210.0,28503.0,0.4654,,,0.327,1513.0,1531.55,1560.51,0.0,-0.0121,-0.0304,25.97,1563.45,1499.66,63.79,0.2092
ジェイエスエス,6074,サービス業,スタンダード（内国株式）,JP,2025-03-31,大阪府,575.0,2314750464.0,0.72155595,5.84944,11.564762,7.073379508781641,0.4023,0.035842296,49.72,98.3,56.50920597064938,8381933000.0,252190000.0,0.07576,192605000.0,0.03078,,0.40037453472357587,4509662000.0,1999532000.0,1450310000.0,2512481000.0,1067040000.0,27055000.0,-3040413500.0,-1.313495146576629,597.0,402.0,0.9631,2000.0,20560.0,8408.0,0.2984,,,0.334,571.2,525.9,530.2,0.0067,0.0934,0.0845,71.32,577.16,474.63,102.53,0.9789
バリューＨＲ,6078,サービス業,プライム（内国株式）,JP,2025-12-31,東京都,1463.0,39076503552.0,5.6660843,,62.281822,50.105147043548456,1.1069,0.017711172,23.49,,29.52999976594748,10068322000.0,883326000.0,0.15712,629022000.0,0.062480003,0.0926,0.378577967093927,11319128000.0,6423122000.0,6574400000.0,5085610000.0,4931033000.0,1492301000.0,-3700117300.0,-0.09468905771152654,1899.0,1336.0,0.7704,12700.0,22610.0,40085.0,0.2662,,,0.094,1475.0,1447.84,1441.2,-0.0081,0.0105,0.0151,67.31,1520.58,1375.1,145.49,0.6042
Ｍ＆Ａキャピタルパートナーズ,6080,サービス業,プライム（内国株式）,JP,2025-09-30,東京都,3350.0,106391240704.0,2.460809,16.058674,21.295532,19.19682872332397,0.33150002,0.015301027,157.31,208.61,140.08600430875532,22448727000.0,7126679000.0,0.37695,5070542000.0,0.22228001,0.11132,0.7760550541471098,12490281000.0,8031058000.0,46916092000.0,3110122000.0,16243092000.0,2877559000.0,36440102300.0,0.342510361368781,3780.0,2519.0,0.8862,75400.0,110450.0,139355.0,0.6243,,,0.621,3325.0,3186.16,3344.45,0.0075,0.0514,0.0017,76.07,3472.02,2900.3,571.72,0.7866
アライドアーキテクツ,6081,サービス業,グロース（内国株式）,JP,2025-12-31,東京都,283.0,4486756352.0,2.5135894,10.500927,,-4.762538465710229,0.0,0.0,-51.8,26.95,-36.32516592686476,2990959000.0,-188437000.0,-0.025810001,-743342000.0,-0.24849,-0.32424,0.5488631540094122,1310424000.0,964535000.0,2498434000.0,454268000.0,1528242000.0,268074000.0,1375661800.0,0.3066049707349921,466.0,166.0,0.6073,97600.0,152160.0,2339532.0,0.0435,,,1.898,284.6,295.64,308.89,-0.0056,-0.0428,-0.0838,49.06,329.71,261.57,68.15,0.3145
ライドオンエクスプレスホールディングス,6082,サービス業,スタンダード（内国株式）,JP,2025-03-31,東京都,991.0,9709949952.0,1.1655204,20.142277,20.470978,26.141285431168857,0.30969998,0.015090543,48.41,49.2,37.43000034677927,23393750000.0,781703000.0,0.03925,333605000.0,0.01758,0.05207,0.6176461242118797,4966526000.0,3340594000.0,8709499000.0,1649667000.0,6544597000.0,2497131000.0,5490964700.0,0.5654987643750936,1054.0,969.0,0.9402,12900.0,14230.0,20378.0,0.5968,,,0.297,992.8,998.72,1009.58,-0.0018,-0.0077,-0.0184,39.29,1011.07,986.36,24.71,0.1877
ＥＲＩホールディングス,6083,サービス業,スタンダード（内国株式）,JP,2025-05-31,東京都,4140.0,30978150400.0,4.140766,,14.1325865,12.530768500245081,0.2903,0.020833334,292.94,,159.87999374610914,19765494000.0,2045769000.0,0.21677999,1293720000.0,0.122700006,0.44101003,0.47207689969951006,7050690000.0,4841457000.0,9579233000.0,2550829000.0,5863509000.0,96034000.0,2595766800.0,0.08379347270520063,5060.0,2000.0,0.8182,29000.0,51210.0,43239.0,0.6601,,,0.566,4070.0,4308.6,4489.07,0.0172,-0.0391,-0.0778,36.09,4991.68,3625.52,1366.16,0.3766
アーキテクツ・スタジオ・ジャパン,6085,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,3620.0,41536229376.0,-8302.753,,,-2.9786666629768512,0.0,0.0,-24.83,,-49.015219398228666,897496000.0,-96615000.0,-1.39716,-79904000.0,-0.46304,-22.15789,0.04535616780918806,1896149000.0,575656000.0,630582000.0,1338209000.0,211375000.0,,-1265567000.0,-0.0304689910233223,5300.0,150.0,0.683,769500.0,287710.0,422942.0,2.3525,,,1.576,3183.0,3058.16,1711.15,0.1373,0.1837,1.1155,58.82,4165.69,1950.63,2215.06,0.7536
シンメンテホールディングス,6086,サービス業,グロース（内国株式）,JP,2025-02-28,東京都,1007.0,19016366080.0,4.102234,9.67804,15.367008,13.909995008237424,0.3053,0.0,65.53,104.05,52.86000089844621,,,0.01701,,0.04137,0.30264,0.3917846043447478,5514349000.0,4776463000.0,7731416000.0,392848000.0,4140204000.0,343512000.0,2457525400.0,0.1292321250895902,1290.0,728.0,0.7806,28200.0,38090.0,22827.0,1.351,,,0.366,1022.0,1060.36,1150.68,-0.0147,-0.0503,-0.1249,50.4,1143.78,976.94,166.84,0.1802
アビスト,6087,サービス業,スタンダード（内国株式）,JP,2025-09-30,東京都,3410.0,13568928768.0,1.9290646,20.249407,20.903574,19.621835203954596,0.62479997,0.02982456,163.13,168.4,153.5500157937073,10627251000.0,953682000.0,0.11728,649573000.0,0.06491,0.10232,0.758038674242401,2363741000.0,1555743000.0,6043993000.0,10000000.0,4143252000.0,1188234000.0,4512015800.0,0.33252557199952426,3485.0,3075.0,0.9785,1600.0,1880.0,2665.0,0.5778,,,0.333,3406.0,3411.2,3408.8,0.0012,-0.0004,0.0004,61.11,3489.16,3333.24,155.91,0.4923
シグマクシス・ホールディングス,6088,サービス業,プライム（内国株式）,JP,2025-03-31,東京都,685.0,56150786048.0,3.8535972,5.7212057,13.198458,25.003434488714976,0.4048,0.03196347,51.9,119.73,38.36123385725899,26293590000.0,5638919000.0,0.24620001,4394662000.0,0.17503001,0.30336002,0.7229704627414348,5468793000.0,4781485000.0,14073977000.0,16262000.0,6945511000.0,3024643000.0,10722434100.0,0.19095786283087868,1331.0,602.0,0.5147,884600.0,489480.0,606452.0,1.625,,,0.525,651.0,638.8,703.82,0.0522,0.0723,-0.0267,67.78,672.96,604.63,68.34,1.1761
ウィルグループ,6089,サービス業,プライム（内国株式）,JP,2025-03-31,東京都,1172.0,26853885952.0,1.3668834,,14.960429,7.460746237527561,0.56130004,0.037574723,78.34,,121.54357717885894,139705000000.0,2339000000.0,0.0327,1155000000.0,0.01411,0.10308,0.348376499809707,32563000000.0,25208000000.0,26551000000.0,6605000000.0,6936000000.0,2160000000.0,-4500000000.0,-0.1675735127513213,1319.0,896.0,0.8886,32400.0,32190.0,75404.0,0.4392,,,,1166.4,1173.76,1179.96,0.0048,-0.0015,-0.0067,48.28,1197.12,1150.4,46.72,0.4623
ヒューマン・メタボローム・テクノロジーズ,6090,サービス業,スタンダード（内国株式）,JP,2025-06-30,山形県,700.0,3913195264.0,2.1788187,20.648966,19.640854,16.130846988856884,0.42060003,0.0,35.64,33.9,41.13787363897207,1455004000.0,249521000.0,-0.44949,256420000.0,-0.04118,-0.02852,0.803752368286626,466011000.0,449943000.0,1864807000.0,110468000.0,1562417000.0,49980000.0,1433782000.0,0.36639674313987924,869.0,631.0,0.8055,3400.0,5740.0,8944.0,0.3713,,,1.496,704.0,705.2,699.27,-0.0057,-0.0074,0.001,49.45,727.92,682.48,45.43,0.3855
ウエスコホールディングス,6091,サービス業,スタンダード（内国株式）,JP,2024-07-31,岡山県,849.0,11285937152.0,0.6892599,,12.844175,12.119207083025886,0.36310002,0.028103044,66.1,,52.25978090766823,,,0.07564,,0.053969998,0.055409998,0.779261425491288,4582471000.0,4146458000.0,13454657000.0,90390000.0,9135177000.0,2197692000.0,10410570400.0,0.9224373890966711,957.0,648.0,0.8871,9200.0,7890.0,16924.0,0.6442,,,0.067,854.8,862.04,865.91,-0.0068,-0.0151,-0.0195,70.73,903.87,820.21,83.67,0.3441
エンバイオ・ホールディングス,6092,サービス業,スタンダード（内国株式）,JP,2025-03-31,東京都,836.0,6771273728.0,0.7684657,,11.636971,6.264400644320937,0.12529999,0.010962241,71.84,,88.84515488522749,10668079000.0,839455000.0,0.13307999,452689000.0,-0.015310001,-0.02325,0.43129400425796366,11964584000.0,4818328000.0,8957765000.0,10098880000.0,3293050000.0,836741000.0,-2421100300.0,-0.3575546340695799,855.0,550.0,0.9778,35000.0,59320.0,52540.0,0.8848,,,0.576,828.0,800.96,689.34,0.0097,0.0437,0.2128,64.98,861.72,740.21,121.51,0.7884
エスクロー・エージェント・ジャパン,6093,サービス業,スタンダード（内国株式）,JP,2025-02-28,東京都,181.0,7882767360.0,2.2541597,17.238094,41.51376,,1.3792999,0.0,4.36,10.5,,,,0.02369,,0.037219997,0.053600002,0.7468997457208667,1205087000.0,1023419000.0,3609028000.0,123047000.0,2993868000.0,57905000.0,2444474500.0,0.31010359539520904,204.0,124.0,0.8873,227500.0,258410.0,339296.0,0.5882,,,0.144,178.4,183.92,178.23,0.0146,-0.0159,0.0155,47.06,195.14,172.7,22.45,0.3699
フリークアウト・ホールディングス,6094,サービス業,グロース（内国株式）,JP,2025-09-30,東京都,695.0,12076676096.0,1.0135688,15.58296,44.043095,-2.7482223866108013,0.0,0.0,15.78,44.6,-179.75255656410584,50323355000.0,14013116000.0,0.04083,275472000.0,0.01506,0.05408,0.27230212288382094,28067092000.0,18757618000.0,29397643000.0,17431123000.0,16367521000.0,4004720000.0,4133855000.0,0.34230072638689074,796.0,476.0,0.8731,5500.0,8800.0,34188.0,0.1813,,,0.978,688.0,694.48,634.89,0.0102,0.0007,0.0947,52.03,728.39,660.57,67.81,0.5077
レアジョブ,6096,サービス業,スタンダード（内国株式）,JP,2025-03-31,東京都,294.0,2811523840.0,1.3995268,23.149607,24.479599,-13.073199954262332,0.41669998,0.016949153,12.01,12.7,-30.485751543458445,9715742000.0,442193000.0,0.02701,268908000.0,0.00754,0.036199998,0.3278891819684764,3959707000.0,2440109000.0,3444468000.0,2100389000.0,2552993000.0,2524000.0,-513472200.0,-0.18263128083594696,440.0,278.0,0.6682,2700.0,16830.0,12693.0,0.1661,,,,299.0,299.59,307.52,-0.0167,-0.0187,-0.044,52.73,312.79,286.4,26.39,0.2881
リクルートホールディングス,6098,サービス業,プライム（内国株式）,JP,2025-03-31,東京都,7524.0,10505110421504.0,6.78106,24.862041,25.286507,34.385876246225244,0.082399994,0.0033676976,297.55,302.63,222.90000003264836,3557478000000.0,490543000000.0,0.19312,408504000000.0,0.12835,0.2732,0.5834902454755195,1144893000000.0,802185000000.0,1470378000000.0,208940000000.0,808625000000.0,,325485000000.0,0.030983491552238326,9563.0,6040.0,0.7868,6301300.0,4529890.0,6755537.0,1.0687,,,0.809,7197.6,6793.81,7424.57,0.0453,0.1075,0.0134,75.9,7540.42,6047.2,1493.22,0.989
