company_name,ticker_code,industry,market,market_type,fiscal_period,prefecture,stock_price,market_cap,pbr,per_forward,per_trailing,per_previous,payout_ratio,dividend_yield,eps_trailing,eps_forward,eps_previous,revenue,operating_income,operating_margin,net_income,profit_margin,roe,equity_ratio,total_liabilities,current_liabilities,current_assets,total_debt,cash_and_equivalents,investment_securities,net_cash,net_cash_ratio,week52_high,week52_low,week52_high_ratio,volume_current,volume_avg_10d,volume_avg_90d,volume_surge_ratio,short_percent_float,short_ratio,beta,ma5,ma25,ma75,ma5_deviation,ma25_deviation,ma75_deviation,rsi14,bb_upper,bb_lower,bb_width,bb_pct_b
Ａｂａｌａｎｃｅ,3856,電気機器,スタンダード（内国株式）,JP,2024-06-30,,531.0,10062795776.0,0.27049068,,1.4918245,1.7269045619005217,0.0139999995,0.0073664826,355.94,,290.40999515749377,208972000000.0,23353000000.0,0.11744001,9530000000.0,0.01313,,0.1605015548733793,107743000000.0,83261000000.0,89197000000.0,44955000000.0,37740000000.0,2582000000.0,-16738600000.0,-1.663414459818607,1400.0,328.0,0.3793,155100.0,369280.0,337362.0,0.3195,,,0.926,,,,,,,,,,,
ユビキタスＡＩ,3858,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,,328.0,3430513664.0,1.6312484,,,112.21841030395136,0.0,0.0,-3.05,,3.145651404648087,4138789000.0,96498000.0,-0.16500999,91084000.0,-0.029579999,-0.05633,0.694410568281014,1054429000.0,730717000.0,2513353000.0,65414000.0,1346054000.0,265341000.0,1644662700.0,0.4794217021372575,507.0,321.0,0.6469,19400.0,28460.0,73836.0,0.2378,,,0.556,,,,,,,,,,,
王子ホールディングス,3861,パルプ・紙,プライム（内国株式）,JP,2025-03-31,,822.2,720770236416.0,0.7062639,10.768828,23.804285,12.503950028016256,0.86910003,0.036567528,34.54,76.35,51.30000002251417,1849264000000.0,67687000000.0,0.02079,46171000000.0,0.0,0.025969999,0.4181440059505963,1502241000000.0,738818000000.0,806504000000.0,903388000000.0,58429000000.0,197835000000.0,-557252500000.0,-0.7731347270538179,990.7,620.0,0.8299,3016400.0,4185400.0,4401963.0,0.714,,,,,,,,,,,,,,
日本製紙,3863,パルプ・紙,プライム（内国株式）,JP,2025-03-31,,1432.0,165441650688.0,0.34096828,11.872979,9.36805,5.650945017375907,0.09810001,0.010578279,152.86,120.61,197.0899995579403,1182431000000.0,19708000000.0,0.02009,4539000000.0,0.010319999,0.02888,0.2829928586022023,1192875000000.0,479192000000.0,638305000000.0,874926000000.0,185941000000.0,172984000000.0,-433481200000.0,-2.620145520776297,1526.0,987.0,0.9384,979200.0,1316980.0,881765.0,1.336,,,0.262,,,,,,,,,,,
三菱製紙,3864,パルプ・紙,プライム（内国株式）,JP,2025-03-31,,959.0,42012213248.0,0.5095107,17.75926,12.749269,7.717241455316777,0.19940001,0.01577287,75.22,54.0,95.28000015902848,175942000000.0,4567000000.0,-0.029690001,4343000000.0,-0.00065,-0.00107,0.4094478356714389,122937000000.0,88882000000.0,91512000000.0,72334000000.0,6239000000.0,24813000000.0,-14055900000.0,-0.3345669964357122,998.0,583.0,0.9609,260300.0,274750.0,342290.0,0.9058,,,0.23,,,,,,,,,,,
北越コーポレーション,3865,パルプ・紙,プライム（内国株式）,JP,2025-03-31,,890.0,141344260096.0,0.5557949,8.908909,12.885479,21.823468182583014,0.34759998,0.02724177,69.07,99.9,49.84651025069086,305718000000.0,19728000000.0,0.04586,15529000000.0,0.036340002,0.04042,0.6329395868048758,153014000000.0,82005000000.0,179486000000.0,90630000000.0,27644000000.0,30608000000.0,47897600000.0,0.3388719143421055,1133.0,809.0,0.7855,295800.0,259920.0,340668.0,1.0093,,,0.293,,,,,,,,,,,
みのや,386A,小売業,スタンダード（内国株式）,JP,2024-06-30,,1404.0,5061420032.0,1.3587706,,19.813717,,0.0,0.0,70.86,,,,,0.03603,,0.01017,,0.3254164981098204,5182736000.0,3554514000.0,3233742000.0,2247262000.0,1108145000.0,176398000.0,-1825515400.0,-0.3606725757709255,2980.0,1310.0,0.4711,4200.0,7400.0,13083.0,0.2429,,,,,,,,,,,,,,
中越パルプ工業,3877,パルプ・紙,プライム（内国株式）,JP,2025-03-31,,1928.0,24226361344.0,0.41344422,,33.765324,5.055947195107214,1.3155999,0.038880248,57.1,,285.8135763379412,111009000000.0,4848000000.0,-0.00296,1761000000.0,0.0028600001,-0.01107,0.4666989367288002,65948000000.0,52103000000.0,54612000000.0,37194000000.0,9005000000.0,11651000000.0,-3180300000.0,-0.1312743566746,2087.0,1442.0,0.9238,18200.0,26460.0,37618.0,0.5059,,,,,,,,,,,,,,
巴川コーポレーション,3878,化学,スタンダード（内国株式）,JP,2025-03-31,,870.0,8531400192.0,0.5206837,7.9816513,15.255129,11.106139342598144,0.26299998,0.017281106,57.03,109.0,57.2748841533509,34432000000.0,1286000000.0,0.029879998,749000000.0,0.0166,0.04081,0.3306572352290233,26460000000.0,18197000000.0,21639000000.0,13882000000.0,4925000000.0,6318000000.0,-398400000.0,-0.0466980789828127,949.0,596.0,0.9168,27200.0,50970.0,53188.0,0.6823,,,0.608,,,,,,,,,,,
フラー,387A,情報・通信業,グロース（内国株式）,JP,2024-06-30,,1055.0,1790883584.0,1.5666534,,10.932643,265.1367411474441,0.0,0.0,96.5,,16.97237425686515,,,0.03656,,0.08274,,0.595837630976246,520762000.0,294523000.0,1137985000.0,228319000.0,886065000.0,19769000.0,631061300.0,0.3523742724753235,5420.0,1045.0,0.1946,1500.0,2310.0,5570.0,0.1714,,,,,,,,,,,,,,
大王製紙,3880,パルプ・紙,プライム（内国株式）,JP,2025-03-31,,959.0,147880673280.0,0.66675246,18.238873,,33.69062909463063,23.1884,0.014721346,-20.07,52.58,26.889549605636077,668912000000.0,9808000000.0,0.05487,-11197000000.0,0.00592,0.02016,0.2671572997948234,636355000000.0,266702000000.0,360882000000.0,444637000000.0,113189000000.0,21382000000.0,-260505600000.0,-1.761593278025952,1244.0,774.0,0.7709,184600.0,340670.0,418914.0,0.4908,,,0.338,,,,,,,,,,,
ニッポン高度紙工業,3891,パルプ・紙,スタンダード（内国株式）,JP,2025-03-31,,5150.0,54315556864.0,2.155722,23.213882,29.556932,11.308207447382127,0.4305,0.01687289,174.24,221.85,138.9600037951609,16033765000.0,2460651000.0,0.18974,1781054000.0,0.12578,0.091529995,0.6777371261510852,11365995000.0,6768881000.0,17507454000.0,8286943000.0,4126719000.0,302683000.0,6353337100.0,0.1169708545179429,5150.0,1607.0,1.0,333700.0,110300.0,126016.0,2.8369,,,0.915,,,,,,,,,,,
岡山製紙,3892,パルプ・紙,スタンダード（内国株式）,JP,2025-05-31,,1689.0,7845276672.0,0.56821525,,10.528612,5.5637858776188125,0.3118,0.0,160.42,,250.1899912501327,11522767000.0,1032592000.0,0.081149995,798698000.0,0.066139996,0.05362,0.7800839845409626,3649183000.0,2906595000.0,10140417000.0,38694000.0,2866006000.0,3656133000.0,9050527100.0,1.1536275237177511,2075.0,1400.0,0.814,3900.0,4750.0,3331.0,0.5979,,,0.581,,,,,,,,,,,
ハビックス,3895,パルプ・紙,スタンダード（内国株式）,JP,2025-03-31,,413.0,3229236224.0,0.44389462,,4.935468,5.456139092817815,0.1912,0.03892944,83.68,,86.88714699356538,13403100000.0,695011000.0,0.04361,672450000.0,0.05014,0.09604,0.590202881925855,5044246000.0,3912547000.0,8335434000.0,1301206000.0,2231282000.0,149601000.0,3395908700.0,1.051613590471107,495.0,379.0,0.8343,8500.0,3350.0,8781.0,0.9083,,,0.579,,,,,,,,,,,
阿波製紙,3896,パルプ・紙,スタンダード（内国株式）,JP,2025-03-31,,446.0,4460866560.0,0.9120561,,,79.80769474205971,0.0,0.0,-22.3,,5.199999841384837,17124457000.0,432415000.0,0.00915,35867000.0,-0.01808,-0.007850001,0.1977941571852789,19605176000.0,9256432000.0,9247124000.0,12597418000.0,988726000.0,199818000.0,-10218179400.0,-2.290626554854849,579.0,320.0,0.7703,31500.0,219890.0,246200.0,0.1402,,,0.728,,,,,,,,,,,
クラウドワークス,3900,情報・通信業,グロース（内国株式）,JP,2025-09-30,,620.0,9809189888.0,1.4851047,8.041505,,18.7661996231702,0.0,0.0,-16.27,77.1,57.87000148176728,22657413000.0,1759112000.0,0.00974,-257066000.0,-0.01863,-0.05367,0.4202554492157501,8944728000.0,5593074000.0,11486209000.0,3912133000.0,8090366000.0,,2541481000.0,0.2590918341900081,1172.0,591.0,0.529,196100.0,98040.0,191842.0,1.211,,,-0.407,,,,,,,,,,,
マークラインズ,3901,情報・通信業,プライム（内国株式）,JP,2025-12-31,,1516.0,19323723776.0,2.956958,10.25017,13.05546,18.21302600198897,0.4477,0.034437086,116.12,147.9,119.28999803219058,5570370000.0,2095580000.0,0.39755002,1519709000.0,0.27271,0.22972,0.7418825173990045,2234300000.0,2220505000.0,4296679000.0,,3802363000.0,2806041000.0,4026607700.0,0.2083763847318617,2395.0,1462.0,0.633,59800.0,41740.0,92503.0,0.6458,,,0.676,,,,,,,,,,,
メディカル・データ・ビジョン,3902,情報・通信業,プライム（内国株式）,JP,2025-12-31,,1684.0,63750811648.0,20.691519,65.65302,227.26047,-20.402267413156988,0.0,0.0,7.41,25.65,-20.732989693450264,6539159000.0,349464000.0,0.13439,280242000.0,0.04282,0.08816,0.645222202410998,1667200000.0,1510544000.0,3356368000.0,,1713216000.0,147982000.0,1792755400.0,0.0281212953005005,1693.0,377.0,0.9947,56100.0,26690.0,83686.0,0.0,,,1.061,,,,,,,,,,,
ｇｕｍｉ,3903,情報・通信業,プライム（内国株式）,JP,2025-04-30,,337.0,17187112960.0,0.830616,6.6600795,5.896763,-3.1260414677994337,0.0,0.0,57.15,50.6,-150.02999954768703,8942741000.0,370823000.0,0.09826,2063322000.0,0.28732002,0.112040006,0.7103686430947271,6004411000.0,5112234000.0,15736683000.0,4031567000.0,6077083000.0,1523345000.0,10798613500.0,0.6282971157012748,865.0,299.0,0.3896,184500.0,259920.0,539032.0,0.2769,,,-0.36,,,,,,,,,,,
