company_name,ticker_code,industry,market,market_type,fiscal_period,prefecture,stock_price,market_cap,pbr,per_forward,per_trailing,per_previous,payout_ratio,dividend_yield,eps_trailing,eps_forward,eps_previous,revenue,operating_income,operating_margin,net_income,profit_margin,roe,equity_ratio,total_liabilities,current_liabilities,current_assets,total_debt,cash_and_equivalents,investment_securities,net_cash,net_cash_ratio,week52_high,week52_low,week52_high_ratio,volume_current,volume_avg_10d,volume_avg_90d,volume_surge_ratio,short_percent_float,short_ratio,beta,ma5,ma25,ma75,ma5_deviation,ma25_deviation,ma75_deviation,rsi14,bb_upper,bb_lower,bb_width,bb_pct_b
共同印刷,7914,その他製品,プライム（内国株式）,JP,2025-03-31,,1545.0,42713505792.0,0.6569849,,11.001139,24.35705128839295,0.55259997,0.0,140.44,,49.77857689874472,99977000000.0,2336000000.0,0.02893,3310000000.0,0.04032,0.061869998,0.4984782195168347,63256000000.0,26262000000.0,47780000000.0,13015000000.0,12254000000.0,17501000000.0,-3225300000.0,-0.07551007439441042,1760.0,1262.0,0.8778,62900.0,85230.0,95749.0,0.547,,,0.593,1532.2,1517.6,1583.36,0.0084,0.0181,-0.0242,56.78,1560.82,1474.38,86.43,0.817
ＮＩＳＳＨＡ,7915,その他製品,プライム（内国株式）,JP,2025-12-31,,1636.0,77568401408.0,0.86964846,11.140619,78.12798,15.850545687383349,2.3663,0.009118541,20.94,146.85,79.92171117385216,194898000000.0,4400000000.0,0.0688,1001000000.0,0.01386,0.03286,0.461042699504238,132249000000.0,81041000000.0,116221000000.0,73797000000.0,39213000000.0,11075000000.0,-8275500000.0,-0.10668648379733797,1710.0,1117.0,0.9567,201400.0,302790.0,246694.0,0.8261,,,0.681,1663.6,1459.16,1348.35,-0.0166,0.1212,0.2133,87.53,1788.73,1129.59,659.14,0.7683
光村印刷,7916,その他製品,スタンダード（内国株式）,JP,2025-03-31,,1867.0,5719117824.0,0.3142027,,16.208004,69.2320008316001,0.4338,0.0,115.19,,18.506065095228426,14756503000.0,-158794000.0,-0.02003,70563000.0,0.02498,0.019960001,0.6340731435456191,9944576000.0,5381532000.0,10377351000.0,3552541000.0,4145913000.0,5158886000.0,4043995200.0,0.7071012216306457,2005.0,1299.0,0.9312,400.0,830.0,1305.0,0.2784,,,0.254,1848.6,1904.28,1849.37,0.01,-0.0196,0.0095,35.71,2055.53,1753.03,302.5,0.3768
ＺＡＣＲＯＳ,7917,化学,プライム（内国株式）,JP,2025-03-31,,1267.0,90729644032.0,0.9547737,3.3411567,12.050599,2.626553089847788,0.3424,0.027906977,105.14,379.21,347.9999965892803,,,0.053629998,,0.04861,0.08519,0.597689798994322,53234000000.0,42566000000.0,86783000000.0,4669000000.0,14986000000.0,2667000000.0,35415900000.0,0.39034540891077396,1548.0,903.75,0.8185,155700.0,148030.0,180900.0,0.8224,,,0.65,1279.4,1326.52,1352.36,-0.0097,-0.0449,-0.0631,50.16,1453.69,1199.35,254.34,0.266
ヴィア・ホールディングス,7918,小売業,スタンダード（内国株式）,JP,2025-03-31,,104.0,4745071104.0,3.8297246,,,21.211763837962966,0.0,0.0,-11.23,,5.138658002825833,17373000000.0,199000000.0,0.00424,-19000000.0,-0.02942,-0.42720002,0.18177533385703062,5208000000.0,2127000000.0,1936000000.0,2582000000.0,927000000.0,371000000.0,-3012300000.0,-0.6348271572707712,134.0,103.0,0.7761,26400.0,42000.0,189589.0,0.1836,,,-0.226,104.0,105.6,111.19,0.0,-0.0152,-0.0646,42.86,109.21,101.99,7.21,0.2781
野崎印刷紙業,7919,その他製品,スタンダード（内国株式）,JP,2025-03-31,,190.0,3067425280.0,0.6642706,,8.57014,5.97914609640481,0.33830002,0.0,22.17,,31.454187657781628,,,0.0383,,0.025610002,0.07756,0.413090519387453,6043735000.0,4533340000.0,4852639000.0,2397338000.0,1433833000.0,263666000.0,-1006529800.0,-0.3281350670748857,240.0,181.0,0.7917,6400.0,11740.0,15466.0,0.3052,,,0.39,189.6,196.12,202.44,0.0021,-0.0312,-0.0614,27.27,209.31,182.93,26.39,0.2681
ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,7921,その他製品,プライム（内国株式）,JP,2025-05-31,,2990.0,38593994752.0,1.2675927,,9.3379135,13.619277611274773,0.32790002,0.034201954,320.2,,231.76000215905052,29678785000.0,4048828000.0,0.03684,4075516000.0,0.13103,0.13819,0.7572823301779016,9331158000.0,7567975000.0,26111519000.0,208890000.0,19145987000.0,3206222000.0,19024716400.0,0.49294499111196854,4795.0,2988.0,0.6236,38200.0,32970.0,25925.0,1.2815,,,0.277,3043.1,3258.66,3660.48,-0.0174,-0.0824,-0.1832,24.31,3562.82,2954.49,608.33,0.0584
三光産業,7922,その他製品,スタンダード（内国株式）,JP,2025-03-31,,719.0,5565778432.0,0.62029177,,48.778835,-26.98833299659719,0.0,0.0,14.74,,-14.635953989814908,9666593000.0,82935000.0,0.03946,86096000.0,0.011039999,0.01285,0.7407992845604443,3070529000.0,2704658000.0,6603462000.0,1033512000.0,2280805000.0,1262473000.0,4416664100.0,0.7935393321815941,914.0,368.0,0.7867,16100.0,10660.0,93600.0,0.1481,,,-0.051,719.0,718.56,742.88,0.0,0.0006,-0.0321,50.0,720.95,716.17,4.77,0.5922
トーイン,7923,その他製品,スタンダード（内国株式）,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
前澤化成工業,7925,化学,プライム（内国株式）,JP,2025-03-31,,1926.0,28606861312.0,0.6610438,,14.903661,19.866401226336105,0.5725,0.0,129.23,,91.8300020348234,24166000000.0,2165000000.0,0.08599,1714000000.0,0.07387,0.044,0.8297829702811567,8389000000.0,6879000000.0,28409000000.0,330000000.0,12905000000.0,9629000000.0,26760300000.0,0.9354504049968808,2547.0,1737.0,0.7562,91500.0,53720.0,44212.0,1.9107,,,0.402,1832.6,1915.6,2133.63,0.051,0.0054,-0.0973,51.54,2143.64,1687.56,456.08,0.5228
