company_name,ticker_code,industry,market,market_type,fiscal_period,prefecture,stock_price,market_cap,pbr,per_forward,per_trailing,per_previous,payout_ratio,dividend_yield,eps_trailing,eps_forward,eps_previous,revenue,operating_income,operating_margin,net_income,profit_margin,roe,equity_ratio,total_liabilities,current_liabilities,current_assets,total_debt,cash_and_equivalents,investment_securities,net_cash,net_cash_ratio,week52_high,week52_low,week52_high_ratio,volume_current,volume_avg_10d,volume_avg_90d,volume_surge_ratio,short_percent_float,short_ratio,beta,ma5,ma25,ma75,ma5_deviation,ma25_deviation,ma75_deviation,rsi14,bb_upper,bb_lower,bb_width,bb_pct_b
アサンテ,6073,サービス業,プライム（内国株式）,JP,2025-03-31,東京都,1465.0,14317333504.0,1.4747971,16.936417,29.131039,33.08840264980466,1.2321,0.02016129,50.29,86.5,47.46999840162156,14024081000.0,1226213000.0,-0.01347,687898000.0,0.08601,0.095290005,0.6792714724279183,4601217000.0,2064264000.0,9350561000.0,2356504000.0,7106131000.0,20534000.0,4763717800.0,0.33272381331824846,1728.0,1460.0,0.8478,48700.0,30730.0,29885.0,1.6763,,,0.327,1487.4,1521.55,1555.39,-0.0151,-0.0372,-0.0581,25.24,1569.92,1473.18,96.74,-0.0845
ジェイエスエス,6074,サービス業,スタンダード（内国株式）,JP,2025-03-31,大阪府,557.0,2242288640.0,0.6989681,5.6663275,11.202735,6.988158608962935,0.4023,0.036563072,49.72,98.3,56.50920597064938,8381933000.0,252190000.0,0.07576,192605000.0,0.03078,,0.40037453472357587,4509662000.0,1999532000.0,1450310000.0,2512481000.0,1067040000.0,27055000.0,-3040413500.0,-1.3559420699736497,597.0,403.0,0.933,1600.0,20180.0,8557.0,0.2349,,,0.334,566.4,536.61,532.81,-0.0166,0.038,0.0454,60.0,595.79,477.43,118.37,0.6723
バリューＨＲ,6078,サービス業,プライム（内国株式）,JP,2025-12-31,東京都,1417.0,37784223744.0,5.48793,,60.272224,52.23869884439677,1.1069,0.018245613,23.51,,29.52999976594748,10068322000.0,883326000.0,0.15712,629022000.0,0.062480003,0.0926,0.378577967093927,11319128000.0,6423122000.0,6574400000.0,5085610000.0,4931033000.0,1492301000.0,-3700117300.0,-0.09792757223410116,1899.0,1336.0,0.7462,25300.0,18500.0,36893.0,0.5465,,,0.094,1445.6,1456.52,1430.09,-0.0198,-0.0271,-0.0092,21.97,1515.24,1397.8,117.45,0.1635
Ｍ＆Ａキャピタルパートナーズ,6080,サービス業,プライム（内国株式）,JP,2025-09-30,東京都,3170.0,100674699264.0,2.3285863,15.19582,20.153856,18.887882423171202,0.33150002,0.015932722,157.29,208.61,140.08600430875532,22448727000.0,7126679000.0,0.37695,5070542000.0,0.22228001,0.11132,0.7760550541471098,12490281000.0,8031058000.0,46916092000.0,3110122000.0,16243092000.0,2877559000.0,36440102300.0,0.3619588890396668,3780.0,2519.0,0.8386,175500.0,91560.0,137163.0,1.4343,,,0.621,3299.0,3187.36,3338.92,-0.0391,-0.0054,-0.0506,54.35,3473.36,2901.36,572.01,0.4697
アライドアーキテクツ,6081,サービス業,グロース（内国株式）,JP,2025-12-31,東京都,262.0,4153816576.0,2.3270686,9.721706,,-4.872654962027228,0.0,0.0,-51.81,26.95,-36.32516592686476,2990959000.0,-188437000.0,-0.025810001,-743342000.0,-0.24849,-0.32424,0.5488631540094122,1310424000.0,964535000.0,2498434000.0,454268000.0,1528242000.0,268074000.0,1375661800.0,0.3311801989400121,466.0,166.0,0.5622,169300.0,335570.0,1201444.0,0.0877,,,1.898,285.6,287.68,314.25,-0.0826,-0.0893,-0.1663,35.16,305.65,269.71,35.94,-0.2145
ライドオンエクスプレスホールディングス,6082,サービス業,スタンダード（内国株式）,JP,2025-03-31,東京都,988.0,9680555008.0,1.1619921,20.0813,20.387949,26.43086569185259,0.30969998,0.015166835,48.46,49.2,37.43000034677927,23393750000.0,781703000.0,0.03925,333605000.0,0.01758,0.05207,0.6176461242118797,4966526000.0,3340594000.0,8709499000.0,1649667000.0,6544597000.0,2497131000.0,5490964700.0,0.5672158977932849,1054.0,969.0,0.9374,7600.0,12930.0,19731.0,0.3498,,,0.297,989.8,996.61,1008.93,-0.0018,-0.0086,-0.0207,33.33,1010.33,982.88,27.45,0.1865
ＥＲＩホールディングス,6083,サービス業,スタンダード（内国株式）,JP,2025-05-31,東京都,4270.0,31950895104.0,4.2709394,,14.58184,12.992397088362575,0.2903,0.019767443,292.83,,159.87999374610914,19765494000.0,2045769000.0,0.21677999,1293720000.0,0.122700006,0.44101003,0.47207689969951006,7050690000.0,4841457000.0,9579233000.0,2550829000.0,5863509000.0,96034000.0,2595766800.0,0.0812423812087515,5060.0,2000.0,0.8439,25100.0,39470.0,43668.0,0.5681,,,0.566,4214.0,4224.0,4450.0,0.0133,0.0109,-0.0404,63.59,4815.02,3632.98,1182.05,0.5389
アーキテクツ・スタジオ・ジャパン,6085,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,516.0,59206340608.0,-25.720266,,,-0.35907215345660093,0.0,0.0,-2.47,,-49.015219398228666,897496000.0,-96615000.0,-1.39716,-79904000.0,-0.81004995,,0.04535616780918806,1896149000.0,575656000.0,630582000.0,1338209000.0,211375000.0,,-1265567000.0,-0.02137553152253081,530.0,16.1,0.9736,11925200.0,5192520.0,4520167.0,3.2535,,,1.576,432.6,317.7,197.97,0.1928,0.6242,1.6064,83.51,454.95,180.44,274.51,1.2224
シンメンテホールディングス,6086,サービス業,グロース（内国株式）,JP,2025-02-28,東京都,980.0,18506491904.0,3.9919024,9.418549,14.952701,13.98447960514349,0.3053,0.020140987,65.54,104.05,52.86000089844621,,,0.01701,,0.04137,0.30264,0.3917846043447478,5514349000.0,4776463000.0,7731416000.0,392848000.0,4140204000.0,343512000.0,2457525400.0,0.13279261206003226,1290.0,728.0,0.7597,31000.0,40360.0,24629.0,1.4068,,,0.366,988.2,1032.88,1138.59,-0.0083,-0.0512,-0.1393,25.62,1097.51,968.25,129.26,0.0909
アビスト,6087,サービス業,スタンダード（内国株式）,JP,2025-09-30,東京都,3390.0,13489345536.0,1.9177505,20.130642,20.784794,19.590237638721234,0.62479997,0.029955948,163.1,168.4,153.5500157937073,10627251000.0,953682000.0,0.11728,649573000.0,0.06491,0.10232,0.758038674242401,2363741000.0,1555743000.0,6043993000.0,10000000.0,4143252000.0,1188234000.0,4512015800.0,0.3344873765712691,3485.0,3075.0,0.9727,1100.0,1580.0,2640.0,0.4186,,,0.333,3408.0,3404.4,3411.53,-0.0053,-0.0042,-0.0063,55.17,3476.3,3332.5,143.8,0.3999
シグマクシス・ホールディングス,6088,サービス業,プライム（内国株式）,JP,2025-03-31,東京都,643.0,52455075840.0,3.6173182,5.3704166,12.38921,25.07851995401747,0.4048,0.032208588,51.9,119.73,38.36123385725899,26293590000.0,5638919000.0,0.24620001,4394662000.0,0.17503001,0.30336002,0.7229704627414348,5468793000.0,4781485000.0,14073977000.0,16262000.0,6945511000.0,3024643000.0,10722434100.0,0.20441175478815207,1331.0,602.0,0.4831,338700.0,604730.0,619273.0,0.6176,,,0.525,659.4,642.52,694.37,-0.0249,0.0007,-0.074,48.55,681.63,603.4,78.23,0.5062
ウィルグループ,6089,サービス業,プライム（内国株式）,JP,2025-03-31,東京都,1125.0,25776982016.0,1.3120681,,14.356814,7.6353591951901665,0.56130004,0.038800705,78.36,,121.54357717885894,139705000000.0,2339000000.0,0.0327,1155000000.0,0.01411,0.10308,0.348376499809707,32563000000.0,25208000000.0,26551000000.0,6605000000.0,6936000000.0,2160000000.0,-4500000000.0,-0.17457435463960871,1319.0,896.0,0.8529,32300.0,31450.0,74893.0,0.4368,,,,1146.0,1166.77,1180.6,-0.0183,-0.0358,-0.0471,32.23,1200.32,1133.21,67.1,-0.1224
ヒューマン・メタボローム・テクノロジーズ,6090,サービス業,スタンダード（内国株式）,JP,2025-06-30,山形県,706.0,3927957248.0,2.1974945,20.825958,19.786995,16.512642069730713,0.42060003,0.0,35.68,33.9,41.13787363897207,1455004000.0,249521000.0,-0.44949,256420000.0,-0.04118,-0.02852,0.803752368286626,466011000.0,449943000.0,1864807000.0,110468000.0,1562417000.0,49980000.0,1433782000.0,0.3650197569563771,869.0,631.0,0.8124,7300.0,4130.0,8504.0,0.8067,,,1.496,701.4,701.84,702.32,0.0066,0.0059,0.0052,44.64,719.77,683.91,35.86,0.616
