company_name,ticker_code,industry,market,market_type,fiscal_period,prefecture,stock_price,market_cap,pbr,per_forward,per_trailing,per_previous,payout_ratio,dividend_yield,eps_trailing,eps_forward,eps_previous,revenue,operating_income,operating_margin,net_income,profit_margin,roe,equity_ratio,total_liabilities,current_liabilities,current_assets,total_debt,cash_and_equivalents,investment_securities,net_cash,net_cash_ratio,week52_high,week52_low,week52_high_ratio,volume_current,volume_avg_10d,volume_avg_90d,volume_surge_ratio,short_percent_float,short_ratio,beta,ma5,ma25,ma75,ma5_deviation,ma25_deviation,ma75_deviation,rsi14,bb_upper,bb_lower,bb_width,bb_pct_b
共同印刷,7914,その他製品,プライム（内国株式）,JP,2025-03-31,東京都,1542.0,42630565888.0,0.6557092,,10.925323,25.045321434567043,0.55259997,0.0,141.14,,49.77857689874472,99977000000.0,2336000000.0,0.02893,3310000000.0,0.04032,0.061869998,0.4984782195168347,63256000000.0,26262000000.0,47780000000.0,13015000000.0,12254000000.0,17501000000.0,-3225300000.0,-0.07565698303122652,1760.0,1265.0,0.8761,75500.0,68260.0,86171.0,0.6809,,,0.586,1532.6,1519.8,1576.28,0.0061,0.0146,-0.0217,62.66,1561.18,1478.42,82.77,0.7682
ＮＩＳＳＨＡ,7915,その他製品,プライム（内国株式）,JP,2025-12-31,京都府,1531.0,72589991936.0,0.8138336,10.425604,72.62808,15.104354947165268,2.3663,0.009746589,21.08,146.85,79.92171117385216,194898000000.0,4400000000.0,0.0688,1001000000.0,0.01386,0.03286,0.461042699504238,132249000000.0,81041000000.0,116221000000.0,73797000000.0,39213000000.0,11075000000.0,-8275500000.0,-0.11400331890512141,1710.0,1117.0,0.8953,186700.0,253020.0,243551.0,0.7555,,,0.681,1560.8,1507.44,1361.84,-0.0191,0.0156,0.1242,43.64,1809.21,1205.67,603.54,0.539
光村印刷,7916,その他製品,スタンダード（内国株式）,JP,2025-03-31,東京都,1811.0,5547574784.0,0.3047783,,15.698682,68.39091519471405,0.4338,0.027624309,115.36,,18.506065095228426,14756503000.0,-158794000.0,-0.02003,70563000.0,0.02498,0.019960001,0.6340731435456191,9944576000.0,5381532000.0,10377351000.0,3552541000.0,4145913000.0,5158886000.0,4043995200.0,0.728966324467308,2005.0,1301.0,0.9032,200.0,400.0,1211.0,0.1466,,,0.254,1825.8,1878.32,1849.93,-0.0081,-0.0358,-0.021,57.64,2030.77,1725.87,304.91,0.2792
ＺＡＣＲＯＳ,7917,化学,プライム（内国株式）,JP,2025-03-31,東京都,1288.0,92233449472.0,0.9691461,3.396535,12.245674,2.56385034026593,0.3424,0.028169014,105.18,379.21,347.9999965892803,,,0.053629998,,0.04861,0.08519,0.597689798994322,53234000000.0,42566000000.0,86783000000.0,4669000000.0,14986000000.0,2667000000.0,35415900000.0,0.3839810849831814,1548.0,903.75,0.832,119700.0,145170.0,171190.0,0.6279,,,0.638,1270.0,1300.16,1348.71,0.0142,-0.0094,-0.045,61.59,1405.08,1195.24,209.84,0.4421
ヴィア・ホールディングス,7918,小売業,スタンダード（内国株式）,JP,2025-03-31,東京都,103.0,4699445248.0,3.7929003,,,21.60097051388889,0.0,0.0,-11.12,,5.138658002825833,17373000000.0,199000000.0,0.00424,-19000000.0,-0.02942,-0.42720002,0.18177533385703062,5208000000.0,2127000000.0,1936000000.0,2582000000.0,927000000.0,371000000.0,-3012300000.0,-0.6409905512319738,134.0,103.0,0.7687,19500.0,35410.0,119535.0,0.1369,,,-0.224,103.2,104.56,110.8,-0.0019,-0.0149,-0.0704,42.86,107.01,102.11,4.91,0.1823
野崎印刷紙業,7919,その他製品,スタンダード（内国株式）,JP,2025-03-31,京都府,190.0,3067425280.0,0.6642706,,8.57014,5.76451044092392,0.33830002,0.0,22.17,,31.454187657781628,,,0.0383,,0.025610002,0.07756,0.413090519387453,6043735000.0,4533340000.0,4852639000.0,2397338000.0,1433833000.0,263666000.0,-1006529800.0,-0.3281350670748857,240.0,181.0,0.7917,24900.0,9980.0,14775.0,1.2154,,,0.369,188.8,192.92,201.4,0.0064,-0.0151,-0.0566,53.33,203.55,182.29,21.26,0.3626
ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,7921,その他製品,プライム（内国株式）,JP,2025-05-31,東京都,2913.0,37600104448.0,1.2349489,,9.096586,13.30595152221006,0.32790002,0.036559887,320.23,,231.76000215905052,29678785000.0,4048828000.0,0.03684,4075516000.0,0.13103,0.13819,0.7572823301779016,9331158000.0,7567975000.0,26111519000.0,208890000.0,19145987000.0,3206222000.0,19024716400.0,0.5059750944657802,4795.0,2783.0,0.6075,23800.0,40580.0,26303.0,0.7972,,,0.272,2884.6,3143.35,3573.2,0.0098,-0.0733,-0.1848,23.94,3481.49,2805.21,676.27,0.1594
三光産業,7922,その他製品,スタンダード（内国株式）,JP,2025-03-31,,719.0,5565778432.0,0.62029177,,48.778835,-25.96345959166312,0.0,0.0,14.74,,-14.635953989814908,9666593000.0,82935000.0,0.03946,86096000.0,0.011039999,0.01285,0.7407992845604443,3070529000.0,2704658000.0,6603462000.0,1033512000.0,2280805000.0,1262473000.0,4416664100.0,0.7935393321815941,914.0,373.0,0.7867,4900.0,12210.0,87251.0,0.0,,,-0.047,719.0,718.92,742.49,0.0,0.0001,-0.0316,50.0,720.83,717.01,3.82,0.521
トーイン,7923,その他製品,スタンダード（内国株式）,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
前澤化成工業,7925,化学,プライム（内国株式）,JP,2025-03-31,東京都,,28606861312.0,0.6610438,,14.903661,19.666368359651404,0.5725,0.0,129.23,,91.8300020348234,24166000000.0,2165000000.0,0.08599,1714000000.0,0.07387,0.044,0.8297829702811567,8389000000.0,6879000000.0,28409000000.0,330000000.0,12905000000.0,9629000000.0,26760300000.0,0.9354504049968808,2547.0,1737.0,,91500.0,53720.0,43556.0,,,,0.402,,,,,,,,,,,
